,title,label,label_score,len_title
1544,"18 Tahun Setelah 'KKKG', Kajol dan Kareena Kapoor Satu Frame Lagi dan Makin Stunning!",clickbait,1,14
4907,MUI Berharap Anak Bangsa Meneladan Habibie,non-clickbait,0,6
6768,Produk Halal Indonesia Masih Tertinggal dengan Negara Tetangga,non-clickbait,0,8
2026,"Driver Grabcar Bisa Beli Rumah dengan Bunga KPR Tetap, Ini Syaratnya",clickbait,1,11
8320,"Ahli Bedah Ungkap Kendall Jenner Lakukan Operasi Plastik pada Hidung, Intip Perbedaannya Berikut Ini",clickbait,1,14
1365,"Sinopsis Sinetron 'CINTA SUCI' Tayang Senin, 6 Mei 2019",non-clickbait,0,9
992,"Hijabers, Sudah Tepatkah Cara Merawat Rambutmu? Cari Tahu Lewat Kuis Ini Yuk",clickbait,1,12
2276,"Tantangan Makin Berat, Pemerintah Digitalisasi Data Infrastruktur",non-clickbait,0,7
766,Demo Mahasiswa Tolak Pelemahan KPK di Bintan Ricuh,non-clickbait,0,8
6321,"Ganjil Genap, Pengendara: Beralih Angkutan Umum Tak Efektif",non-clickbait,0,8
330,"Fit and Proper Test Capim KPK Lanjut, Giliran I Nyoman Wara Diuji",non-clickbait,0,12
5697,Lavrov Serukan Penyelidikan Independen atas Serangan Kilang Minyak Saudi,non-clickbait,0,9
4922,BUMN akan Revitalisasi Objek Wisata Ranupani,non-clickbait,0,6
2287,Pemprov DKI Tetap Potong Kabel Utilitas meski Dilaporkan ke Ombudsman,non-clickbait,0,10
3494,Pacarmu Sering Merasa Paling Benar? Mungkin Mereka Masuk 5 Zodiak Ini,clickbait,1,11
5552,"Punya Prosesor Lengkap, Huawei Bidik Pasar Komputasi Berbasis AI",non-clickbait,0,9
1820,"Disantuni Rp 5 Juta oleh Ahmad Dhani, Keluarga Korban Kecelakaan Dul Merasa Cukup?",clickbait,1,13
6577,"Hindari Konsumsi Madu pada Bayi, Ini Alasannya",clickbait,1,7
6922,KPK Anggap Revisi UU KPK Lampaui Instruksi Presiden Jokowi,non-clickbait,0,9
1186,"Vicky Prasetyo Sedang Berduka, Sang Kakek Meninggal Dunia",non-clickbait,0,8
8270,'Fansite' Kai EXO Ini Selain Ganteng Juga Beruntung Bisa Naik ke Panggung,clickbait,1,12
3467,"Alami KDRT, Tiga Setia Gara Pernah Semesra Ini dengan Suami",clickbait,1,10
4062,"Spanyol Menang Terus, Sergio Ramos Ingin Tampil 200 Kali",non-clickbait,0,9
4102,DPRD Targetkan Wagub Terpilih Akhir Tahun,non-clickbait,0,6
2039,Tiga Direksi Sriwijaya Air yang Dicopot Mantan Pejabat Garuda,non-clickbait,0,9
1496,"Kembali ke Jakarta, Merry Tolak Tawaran Raffi Ahmad untuk Bekerja Dengannya Lagi",non-clickbait,0,12
5148,Bencana Asap dan Kebakaran Hutan Telah Coreng Diplomasi Sawit Indonesia,non-clickbait,0,10
8345,Peserta 'Queendom' Dikabarkan Bayar Sendiri Semua Biaya Penampilan Panggung,clickbait,1,9
6891,Manfaat Mendengarkan Lagu Cinta Sendu seperti Nyanyian Chrisye,clickbait,1,8
1353,"Dinner Silaturahmi Syahrini - Reino Barack Digelar Tanpa Orangtua, Ada Apa?",clickbait,1,11
5302,Kartu Merah Nodai Kemenangan Manchester City atas Aston Villa,non-clickbait,0,9
2460,Pimpinan DPR Setuju Jokowi Bangun Istana di Papua,non-clickbait,0,8
5017,Pelaku Pemalsu Dokumen Pemerintahan Beraksi Sejak 2011,non-clickbait,0,7
628,"Duarr! Bahan Peledak Terduga Teroris Jakut Didisposal, Warga Tepuk Tangan",clickbait,1,10
3394,Gregoria Gagal Atasi Beiwen Zhang di Babak Pertama China Open 2019,non-clickbait,0,11
1161,"Jihyo TWICE dan Kang Daniel Pacaran, Begini Komentar Dari Netizen Korea",clickbait,1,11
7266,"Deretan Aksi Turis Bule Ngamuk di Bali, Bertengkar di Hotel Hingga Tendang Pengendara Motor",clickbait,1,14
24,"Pesan Anak Habibie ke Penjenguk: Mohon Dimengerti, Bapak Perlu Istirahat",non-clickbait,0,10
1399,"3 Keunikan Hubungan Hamish - Raisa - Zalina, Tak Pernah Terungkap Sebelumnya",clickbait,1,12
1402,"Sinopsis Sinetron 'MERINDU BAGINDA NABI' Episode 11, Tayang 16 Mei 2019",non-clickbait,0,11
1524,"Yuk, Jemput Impian Kamu Bareng Julian Jacob!",clickbait,1,7
3457,"Nekat Hindari Mobil, Motor Pria Ini Jadi Terbelah Dua, Kasihan tapi Bikin Ngakak!",clickbait,1,13
2891,MotoGP: Ini Perbedaan Jorge Lorenzo dan Marc Marquez,clickbait,1,8
1077,"Sinopsis Drama STILL 17 Episode 14, Kenangan Masa Lalu",non-clickbait,0,9
3860,"Saat Bank Mandiri Error, Ada 2670 Nasabah yang Transfer 'Keuntungan'",clickbait,1,10
5680,Pemkot Depok Akan Larang Penggunaan Rokok Elektrik,non-clickbait,0,7
793,Pelawak Nurul Qomar Daftar Cawalkot Depok Lewat PDIP,non-clickbait,0,8
5171,Kota Ramah Sepeda,non-clickbait,0,3
6337,Kementerian Perhubungan Evaluasi Alur Kapal Pelabuhan Kecil,non-clickbait,0,7
6815,"BJ Habibie Wafat, Bagaimana Nasib Proyek Pesawat R80?",clickbait,1,8
3036,"Punya Gigi Gingsul, Bahaya atau Tidak?",clickbait,1,6
7751,Personel Girl Grup Ini Beber 5 Pengalaman Terburuk Selama Jadi Idol K-Pop,clickbait,1,12
4232,Belanja Daring Tengah Malam Ganggu Kesehatan Mental?,clickbait,1,7
2747,"Kisah Korban Penculikan ISIS, Alami Kekerasan Seksual hingga Dijual 20 Kali",clickbait,1,11
5082,"Sisir Gang Sempit di Tambora, Satpol PP Sita Puluhan Botol Miras",non-clickbait,0,11
5768,CORE: Pertumbuhan Utang Luar Negeri Swasta Perlu Dikontrol,non-clickbait,0,8
1988,"TPA Antang Makassar Terbakar Selama 15 Jam, Warga Disesaki Asap Sampah ",non-clickbait,0,11
1716,Ini Pesan Terakhir Istri yang Gantung Diri Setelah Cekcok dengan Suami soal Foto Pelukan,clickbait,1,14
1385,"Bakal Tampil di JICOMFEST 2019, Intip Video Gaya Lawakan MLI yang Super Gokil",clickbait,1,13
2032,3 Hal Ini Jadi Penyebab Rendahnya Minat Baca Anak Indonesia ,clickbait,1,10
368,"Jelang Pilkada 2020, 3.412 Warga Sleman Belum Rekam e-KTP",non-clickbait,0,9
7177,"Kemenpora Beri Penghargaan kepada Atlet Berprestasi, MantanAtlet, Wasit Hingga Pembina Olahraga",non-clickbait,0,11
2439,PLN Luncurkan Program Magang untuk 46 Perguruan Tinggi,non-clickbait,0,8
3287,"Higuain: Fiorentina Bukan Lawan yang Mudah, Juve!",clickbait,1,7
487,"Kasus Suap Impor Ikan, KPK Cegah 2 Orang ke Luar Negeri",non-clickbait,0,11
1642,"Sarapan Bikin Ngantuk, Mitos atau Fakta?",clickbait,1,6
923,"Bisa Dimakan, Ini Manfaat Kulit Putih pada Semangka!",clickbait,1,8
7425,Kasus Dugaan Kekerasan Menimpa Seorang Siswa di Kulon Progo,clickbait,1,9
6838,Jadwal Liga 1 Sabtu: Ada Madura United Juga Tira Vs Persib,non-clickbait,0,11
8049,"Jadi Pimpinan Sementara Termuda, Hillary-Jialyka Tuai Sorotan di Pelantikan",clickbait,1,9
3746,"Viral Polisi Ditabrak Mobil saat Hendak Beri Tilang, Ini Komentar Netizen",clickbait,1,11
942,5 Zodiak Ini Dikenal Tak Mau Mengalah Karena Merasa Paling Benar,clickbait,1,11
3319,"Johan Cruyff, Pesepakbola Pertama yang Raih 3 Trofi Ballon dOr",non-clickbait,0,10
7229,"Kronologi Uang Rp 1,8 Miliar Aset Pemprov Sumut Raib di Dalam Mobil",clickbait,1,12
7240,"Sudah Dianggap Anak Sendiri, Betrand Peto Tunjukkan Sikap Manjanya pada Sarwendah",clickbait,1,11
2689,Lukaku Lega Bisa Bermain di Bawah Asuhan Conte,clickbait,1,8
133,Seputar Kecelakaan Maut di Jalur Nganjuk-Madiun yang Tewaskan 3 Orang,non-clickbait,0,10
246,Anggaran ERP akan Masuk APBD DKI 2020,non-clickbait,0,7
2290,"Ekspor Riau Turun, karena Kabut Asap?",clickbait,1,6
6578,Navicula Bikin Film Dokumenter Pulau Plastik,non-clickbait,0,6
1570,"Rehabilitasi Bikin Badan Bugar, Tapi Jefri Nichol Ngaku Tetap Susah Tidur",non-clickbait,0,11
1297,"Kevin Aprilio Betah dengan Rambut Gaya Emo, Vicy Melanie Risih?",clickbait,1,10
7382,"Ungkap Sikap sang Suami, Dian Sastrowardoyo: Kalo Aku Potong Rambut Didiemin 2 Hari",clickbait,1,13
7933,"Ditangkap Gegara Kasus Narkoba, Putri Sri Bintang Tegaskan Tak Terkait Politik",clickbait,1,11
781,Rommy: KPK Hilangkan Peran Khofifah-Kiai Asep di Kasus Jual-Beli Jabatan,non-clickbait,0,10
1828,"Diputar Serentak 12 September, Ini 5 Fakta Film Warkop DKI Reborn 3 ",clickbait,1,12
1181,Deretan Film Indonesia Yang Tayang di Bioskop Bulan April 2019,non-clickbait,0,10
2894,3 Calon Mesin Gol Manchester City Jika Sergio Aguero Pergi,clickbait,1,10
3807,Makin Panas!!! Ribuan Mahasiswa Hampir Kuasai Gedung DPR/MPR,clickbait,1,8
1190,"Beruntung, Tiga Fangirl Asal Indonesia Ini Diantar Ayah Yunhyeong iKON",clickbait,1,10
6948,"BJ Habibie Meninggal, Wakil PM Singapura Ucapkan Duka Cita",non-clickbait,0,9
6667,Bank Mandiri Targetkan Kredit UMKM Tumbuh 12 Persen pada 2019,non-clickbait,0,10
3640,"Terminal 2 Bernama Bandara Soetta Traveloka, AP II Kecolongan?   ",clickbait,1,9
7879,"Anak Kedua Sandra Dewi Imut Pose Tinju, Malah Bikin Bingung Mirip Siapa",clickbait,1,12
3551,4 Outfit Sweater dengan Hijab ala Tantri Namirah agar Kamu Tampak Kece!,clickbait,1,12
736,"Guru Teladan Dimutasi, Ratusan Orang Tua Siswa Geruduk SDN 2 Lainungan",non-clickbait,0,11
6522,"Berakhir Pekan di Malioboro, Kunjungi Dua Pameran Seni Ini",clickbait,1,9
8568,"Beredar Video Jimin BTS Saat Nge-dance di Nikahan Gurunya, Tingkah Imut Jadi Perhatian",clickbait,1,13
7598,"Korea Drama Awards 2019: SKY Castle Best Drama, Ini Daftar Lengkap Pemenangnya",clickbait,1,12
4104,"Bakal Hadapi Ferguson, Ini Kata Khabib Nurmagomedov",clickbait,1,7
6618,"Anies Kirim Personel, Satgas Riau: Kami Bukan Menolak, tapi...",clickbait,1,9
425,"Kapolri: 1 Perusuh Tewas Kekurangan Oksigen, Bukan Pelajar atau Mahasiswa",non-clickbait,0,10
2624,"Hasil Lelang Proyek Stadion BMW Digugat, Ini Kata Menteri PUPR",clickbait,1,10
4082,DT Peduli Bersama Laznas Chevron Gelar Thibbun Nabawi,non-clickbait,0,8
4254,"Tak Setuju dengan Trump, Bos Microsoft Bela Huawei?",clickbait,1,8
4582,Menteri Jepang Usulkan Air Radioaktif Dibuang ke Laut,non-clickbait,0,8
2534,"HEADLINE: Audisi PB Djarum Disetop, Bagaimana Nasib Regenerasi Atlet Bulu Tangkis?",clickbait,1,11
4078,"Jadi Pemimpin Paling Inovatif, Jeff Bezos vs Elon Musk, Siapa Juaranya?",clickbait,1,11
413,"Tiba di Kantor DPRD Sulsel, Massa Pelajar Disambut Mahasiswa",non-clickbait,0,9
2307,Pemprov Sumbar Lakukan Pemetaan Karhutla dengan Drone,non-clickbait,0,7
5123,Posisi Dewan Pengawas Dikhawatirkan Lebih Kuat dari Pimpinan KPK,non-clickbait,0,9
841,Aksi #SurabayaMenggugat Diwarnai Pelemparan Benda Diduga Bom Molotov,non-clickbait,0,8
4650,BEI Terus Dorong E-Commerce Go Public,non-clickbait,0,6
1089,"Marah Besar Karena Pangeran William Selingkuh, Kate Middleton Ucap 1 Permintaan Ini",clickbait,1,12
8030," Capek Diterpa Masalah Bertubi-tubi, Bebby Fey Ngaku Mukanya Sampai Keriput",clickbait,1,10
433,"Wiranto Deteksi Gerakan Baru di Balik Demo, Ingin Jatuhkan Pemerintah",non-clickbait,0,10
6897,"Napoli Vs Liverpool, Llorente Bawa Kesumat dari Final Musim Lalu",non-clickbait,0,10
8467,Seventeen Janji Lakukan Hal Kocak Ini Jika Dapat First Win Untuk Lagu Comeback 'Fear',clickbait,1,14
3914,"Nekat Putar Balik Saat Razia, Siap-siap Dikejar Polisi",clickbait,1,8
2508,4 Fakta Sidang Perdana Kasus Narkoba Jefri Nichol,clickbait,1,8
3971,"Walhi : 60% Lebih Lahan di Indonesia Sudah Dikuasai Investor, Apa Masih Kurang?",clickbait,1,13
4651,ESDM: B30 Tonggak Pengembangan Energi Terbarukan Indonesia,non-clickbait,0,7
2207,Ini Kata Saut Situmorang soal Masa Depan KPK Pasca 3 Pimpinan Serahkan Mandat ke Presiden,clickbait,1,15
8148,"Duda Keren, Ketampanan Song Joong Ki dengan Gaya Rambut Baru Bikin Jatuh Cinta",clickbait,1,13
7800,Surya Paloh Tanggapi Santai Soal Megawati Yang Melengos Tak Menyalaminya,clickbait,1,10
5912,"Dampak Kabut Asap, 300 Sekolah di Johor Bahru Ditutup",non-clickbait,0,9
4261,Gocar Resmi Beroperasi di Bandara Soekarno-Hatta,non-clickbait,0,6
7572,7 Fakta Tentang Turbulensi yang Masih Jarang Diketahui Penumpang Pesawat,clickbait,1,10
3415,"Tampil Classy dengan Rok Tutu, Ini 5 Inspirasi Hijab ala Aghnia Punjabi",clickbait,1,12
4889,Gubernur Banten Berduka Atas Wafatnya BJ Habibie,non-clickbait,0,7
6648,Kurs Rupiah Jisdor Menguat ke 14.085 per Dolar AS,non-clickbait,0,9
922,"Diabetes hingga Kanker, Ini Manfaat Kulit Pisang untuk Kesehatan",clickbait,1,9
1403,Dewan Juri Beri Pujian ke Semua Penampil AKSI Kloter 4 2019,non-clickbait,0,11
7870,Kakak dan Istri Opick Ungkap Dahsyatnya Api Kala Kebakaran Rumah,clickbait,1,10
8326,"Bisa Bikin Awet Muda hingga Meningkatkan Daya Ingat, Ini 8 Manfaat Bangun Pagi yang Jarang Diketahui",clickbait,1,16
7243,"Dian Sastro Akui Pernah Didiamkan Suami Selama Dua Hari, Desta dan Vincent Kaget Dengar Penyebabnya",clickbait,1,15
6734,"Luka Tyson Fury Dapat 40 Jahitan, Februari Siap Hadapi Wilder",non-clickbait,0,10
1562,"Spider-Man Dikabarkan Hengkang dari MCU, Begini Penjelasan Sony Pictures",clickbait,1,9
65,"Menteri Jokowi 55% Profesional, Ini Kandidatnya?",clickbait,1,6
3968,Komplotan Rampok Nyaru Petugas Leasing 'Digonikan' Polres Sergai,clickbait,1,8
3204,"Lampard, Pelatih Chelsea Pertama yang Alami Kekalahan di Laga Debut Liga Champions",non-clickbait,0,12
4421,"Dana Transfer ke Daerah dan Dana Desa Capai Rp 856,9 T",non-clickbait,0,11
2165,Stiker Khusus Disabilitas untuk Ganjil Genap Jangan Sampai Disalahgunakan,non-clickbait,0,9
3616,Kisah Mualaf: Pria Inggris Jadi Mualaf Setelah Tak Sengaja Belajar Bahasa Melayu,clickbait,1,12
1486,"Dancer K-Pop Terpopuler Saat Ini, Gak Kalah Kece dari Idol!",clickbait,1,10
5131,"Suku Bunga Acuan BI Kembali Turun Jadi 5,25%",non-clickbait,0,8
4449,Balai Benih Hortikultura Dukung Ekspor Komoditas,non-clickbait,0,6
5383,"Yuk, Perhatikan Asupan Ibu Hamil dan Anak-anak",clickbait,1,7
8560,Han Stray Kids Sukses Bikin Fans Meleleh Usai Ucapkan Kalimat Romantis Ini ,clickbait,1,12
2085,Rapat Paripurna DPR Resmi Tetapkan 5 Pimpinan KPK Terpilih,non-clickbait,0,9
1334,"Hebat! Nurul Bashira, Puteri Muslimah Indonesia 2019 Sabet 2 Gelar Sekaligus",clickbait,1,11
6302,Hari Ini Romahurmuziy Jalani Sidang Dakwaan Jual Beli Jabatan,non-clickbait,0,9
3589,Wali Kota Jaktim Minta Trotoar di Tengah Jalan Kalimalang Dibongkar,non-clickbait,0,10
4580,Utusan Presiden: Perdamaian Syarat Mutlak Pembangunan,non-clickbait,0,6
8195,"Kendall Jenner Gelar Pesta Lajang untuk Hailey Baldwin, Usung Tema Jorok dan Vulgar",clickbait,1,13
1776,"Viral, Penumpang Berdiri 6 Jam di Pesawat Demi Istri Bisa Tidur",clickbait,1,11
7306,10 Potret Liburan Dian Sastro Bersama Suami dan 2 Anaknya,clickbait,1,10
7637,"Warganet Curigai Keaslian Grup WA Anak STM, #DennySiregarPenyebarHoax Puncaki Trending Topic",clickbait,1,11
8029,"Sehat Dan Lezat, 7 Kuliner Olahan Aloe Vera Ini Wajib Banget Kalian Coba!",clickbait,1,13
7393,"Sejak Jadi Chef Nicky Tirta Digandrungi Ibu-ibu, Ada yang Sampai Bikin Kikuk",clickbait,1,12
1467,Rayakan Idulfitri Artis Cilik Ocean Marchiano Hendra Undang Puluhan Anak Yatim,non-clickbait,0,11
8465,Fans Desak Agar SM Ent Lebih Perhatikan NCT Usai Ungkap Bakal Debutkan Grup Baru,clickbait,1,14
1531,Inilah Sederet Tipe Pacar yang Biasa Ditemui dalam Drama Korea,clickbait,1,10
4096,"Belum Kondusif, 6 Daerah di Papua Ini Belum Bisa Akses Internet",clickbait,1,11
1602,"Unggah Foto Makan Pisang, Vanessa Angel Panen Hujatan",non-clickbait,0,8
4517,Cerita Aneh di Balik Lemari Para Miliarder Amerika,clickbait,1,8
5072,Sektor Properti Butuh Keselarasan Regulasi dan Insentif Fiskal,non-clickbait,0,8
2488,"Didampingi Budi Gunawan, Jokowi Dengar Aspirasi dari Tokoh Papua",non-clickbait,0,9
1046,"Penggemar Alami Kecelakan, Taylor Swift Kirim Ucapan Manis",clickbait,1,8
4208, Lokasi Ibu Kota Baru Bebas Karhutala?,clickbait,1,6
159,"Perluasan Ganjil Genap, Dishub: Volume Lalu Lintas Turun Signifikan",non-clickbait,0,9
8424,Bebby Fey Ngamuk Saat Dinar Candy Sebut Dirinya Ada Video Dengan Lelaki Lain,clickbait,1,13
8194,"Bikin Fans Bangga, Siwon Super Junior Bakal Kunjungi Vietnam Cegah Bullying",clickbait,1,11
1875,"Kabut Asap Riau, Walhi Minta Pemerintah Terbuka atas Lahan Konsesi",non-clickbait,0,10
3461,"Tampil Mengenakan Hijab, Awkarin Hijrah?",clickbait,1,5
7277,"Mengaku Ditiduri YouTubers Terkenal, Bebby Fey Sebut Punya 105 Lembar Bukti",clickbait,1,11
4739,Timnas U-19 Kalahkan Iran,non-clickbait,0,4
1415,8 Fakta Menarik 'ALADDIN' Properti Pakai Perhiasan Asli Lho,clickbait,1,9
1553,"Keluar dari Grup WA Geng Menteri Ceria, Melaney Ricardo & Luna Maya Berantem?",clickbait,1,13
8567,"Ernest Prakasa Ngeluh Twitter Down, Emosi Hingga Sarankan Pindah ke Korea Utara",clickbait,1,12
6096,Samsung Hubungkan Dua Juta Pengguna dengan Jaringan 5G,non-clickbait,0,8
4593,BPS Bersiap Laksanakan Sensus Satu Data 2020 ,non-clickbait,0,7
7738,"Sehun Kecewa Tak Jadi Model MV 'Shall We', Chen Berikan Janji Ini",clickbait,1,12
8544,Gisella Anastasia Akui Tak Sembarang Pilih Endorse: Tak Ingin Bahayakan Masyarakat,clickbait,1,11
7944,HyunA Disebut Paling Cantik Usai Posting Foto dengan Dandanan Seperti Ini,clickbait,1,11
4563,"Bangga Performa Portugal, Santos Puji Ronaldo",non-clickbait,0,6
5941,BRIsyariah Garap Pembiayaan Sektor Properti di Fesyar KTI 2019,non-clickbait,0,9
8436,"Pamela Safitri Ribut dengan Rekan Duet, Oza Kioza Bakal Hengkang dari Duo Serigala?",clickbait,1,13
2189,"Minggu Pagi, Kualitas Udara Jakarta Posisi 3 Terburuk di Dunia",non-clickbait,0,10
1148,"Sinopsis '100 DAYS MY PRINCE' Episode 7, Moo Yeon Bertemu Dengan Putra Mahkota",non-clickbait,0,13
6058,"Viral Nenek Gendong Jenazah Cucu, Wali Kota Jakut Rencanakan Ini",clickbait,1,10
6255,"Bon Iver Akan Tampil di Jakarta, Cek Harga Tiketnya",clickbait,1,9
937,"Menu Hari Ini: Salad Kentang Mayo, Tum Ayam dan Fetucini Gulai Pedas",non-clickbait,0,12
3022,"Balita di Bogor Tewas dengan Luka Lebam, Ibu Tiri Ditetapkan Tersangka",non-clickbait,0,11
6456,"Dampak Kabut Asap, Citilink Batalkan 6 Penerbangan",non-clickbait,0,7
2467,Kader Muda NU Dukung Revisi UU untuk Kuatkan KPK,non-clickbait,0,9
7995,"BTS Rilis Vlog Liburan Selama Cuti Panjang, Fans Ribut Berdebat Gara-Gara Ini",clickbait,1,12
1086,"Terlibat Dalam Sinetron PPT Jilid 12, Dubes Amerika Akui Kerja Keras",non-clickbait,0,11
1517,"Dapat Izin Dari Suami, Titi Kamal Kembali Main Sinetron",non-clickbait,0,9
5926,"Insiden di Perbatasan, Pakistan Panggil Diplomat Afghanistan dan India",non-clickbait,0,9
3061,"Lola Amaria Hadirkan Bahasa Jawa dan Kebhinekaan Dalam Film 6,9 Detik",non-clickbait,0,11
2794,BJ Habibie di Mata Jokowi hingga SBY,clickbait,1,7
8289,Lucunya Jungkook BTS Gila-Gilaan Joget Ayam Ala 'Chicken Noodle Soup',clickbait,1,10
4122,Ekspor Cina Turun Tajam,non-clickbait,0,4
4959,5 Cara Sederhana Meningkatkan Siklus Tidur,clickbait,1,6
1773,Hari Ini Sidang Perdana Kasus Kepemilikan Senpi Illegal Kivlan Zen,non-clickbait,0,10
407,Ini Alasan Hakim Vonis Seumur Hidup Prada Deri yang Mutilasi Kekasihnya,clickbait,1,11
1273,"Ada Sosok Ari Tulang di GUNDALA, Bisa Tebak Perankan Siapa?",clickbait,1,10
2728,"Berbulu dan Suka Menggigit, Kenalkan Pelatih Gulat Masa Kecil Khabib Nurmagomedov",clickbait,1,11
1865,"Tak Bisa Lakukan Pencegahan, Ini Cara Imigrasi Pulangkan Veronica Koman",clickbait,1,10
2237,Walhi Minta Pemerintah Batalkan PK Terkait Karhutla,non-clickbait,0,7
4068,"Televisi 4K Gratis dari Orang Terkaya Se-Asia, Siapa Mau?",clickbait,1,9
998,"Pandai Bersosialiasi, 3 Zodiak Ini Sangat Menikmati Hidup",clickbait,1,8
7293,"Kisah Cinta Habibie dan Ainun, Cara Habibie 'Nembak' Ainun & Momen Haru Perayaan Pernikahan Terakhir",clickbait,1,15
7791,Desainer Kritik Busana Mulan Jameela Saat Pelantikan DPR Paling Buruk Dibanding Artis Lainnya,clickbait,1,13
2755,"Diduga Rebadge Merek Cina, Pemerintah Jelaskan Sistem Perakitan Esemka",clickbait,1,8
1909,"Tipu Sekitar 200 Calon Jamaah Umrah, Bos Agen Travel PT Damtour Ditangkap Polisi",non-clickbait,0,13
7311,"Pensiun dari Dunia K-Pop, Kahi Eks After School Pamer Rumah Kontrakan Mewah di Bali",clickbait,1,14
8381,"Sahila Hisyam Ogah Bahas Lamaran Vicky Prasetyo, Baper Dirisak Netizen?",clickbait,1,10
1023,"Baik Hati, 5 Zodiak Ini Tidak Pernah Tega Menyakiti Orang Lain",clickbait,1,11
1457,"Tumbuh dengan Dua Agama Berbeda, Celine Evangelista Ternyata Cucu Pejuang Muslim",non-clickbait,0,11
6117,"Revisi UU KPK Disahkan, Indef Khawatir Investasi Terhambat",non-clickbait,0,8
5260,Plaza Indonesia Gelar Men's Fashion Week 2019 Mulai 23 September,non-clickbait,0,10
8179,Kiki Farrel Terharu Lihat Gadis Kecil Jualan Kue Di Lokasi Syuting,clickbait,1,11
7489,Jungkook BTS Takut Perempuan? Ini 15 Fakta Umum tentang 7 Member BTS yang Sering Disalahartikan,clickbait,1,15
6417,Mourinho: Real Madrid Kenangan Terbaik dalam Karier Saya,non-clickbait,0,8
2345,"Anang dan Ashanty Jual Rumah Mewahnya di Cinere, Tertarik Beli?",clickbait,1,10
6209,"Menolak Revisi UU KPK, Kata Kapitra Ampera: Itu Makar",non-clickbait,0,9
3383, Ini Tanggapan KPK Setelah Revisi UU KPK Disahkan DPR   ,clickbait,1,9
50,Ekoturisme: Pelajaran Besar dari Negara Kecil,non-clickbait,0,6
2625,Milenial Bakal Sulit Punya Rumah di Ibu Kota Baru,clickbait,1,9
5108,"Bantu DKI Kejar Penunggak Pajak, Polisi Gencar Lakukan Razia",non-clickbait,0,9
7307,"5 Zodiak yang Dituduh Pemalas Aslinya Pekerja Keras, Taurus Gara-gara Bermain Game dan Asik Ngobrol",clickbait,1,15
8574,"Sambangi DPC PDIP Solo, Gibran Putra Jokowi Merapat ke 'Partai Banteng'",clickbait,1,11
3417,"Jack Ma Pensiun Tepat Usia Alibaba 20 Tahun, Ini 3 Pelajaran yang Bisa Dipetik",clickbait,1,14
7294,"Jauh dari Kesan Romantis, Begini Cara Raditya Dika Melamar Annisa Aziza",clickbait,1,11
7048,"Sandiaga Uno Kembali ke Gerindra, Peluang Balik Jadi Wagub DKI?",clickbait,1,10
591,"Kapolri soal Demo Ricuh di DPR: Mirip 21 Mei, Ada Massa Bayaran",non-clickbait,0,12
4787,Kabupaten Semarang Perangi Stunting dan Penyakit Kaki Gajah,non-clickbait,0,8
7585,"Divonis 3 Bulan, Kasus Pedangdut Xena Xenita yang Digerebek Berduaan sama Suami Orang",clickbait,1,13
6212,Majelis Rakyat Belum Cabut Seruan Siswa Papua Agar Pulang,non-clickbait,0,9
7287,Penjelasan Detail Scott McTominay Bisa Dipilih Temani Lionel Messi Jadi Cover PES 2020,clickbait,1,13
2236,"""Jangan Keruk Emas di Tanah Leluhur Kami"" ",clickbait,1,7
3373,"Daftar 10 Universitas Terbaik di Dunia, Siapa Juaranya?",clickbait,1,8
6947,"1.316 Titik Panas di Sumatera, Wagub Riau Ajak Salat Istisqa",non-clickbait,0,10
5187,Pegawai Transjakarta yang Ditemukan Bersimbah Darah Ditangani di RSCM,non-clickbait,0,9
8050,Penjelasan JYP Entertainment Soal Rok Nayeon Twice yang Robek Saat Nyanyi di Atas Panggung,clickbait,1,14
5631,Barisan Relawan Jokowi Sebut Revisi UU KPK Sudah Tepat,non-clickbait,0,9
